Variable,Region,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140
abatement_costs,KOR,0,0.0153898,0.0278833,0.0355643,0.042201,0.046562,0.0509283,0.0556092,0.0598059,0.0632474,0.065343,0.0656096,0.0649895,0.0648454,0.0652822,0.0660118,0.0667271,0.0671276,0.0665723,0.0642263,0.0596849,0.0527332,0.0431833,0.0299882,0.0134474
abatement_costs,CHN,0,0.197888,0.349399,0.50109,0.640034,0.749152,0.862054,0.984389,1.09918,1.18957,1.22451,1.17867,1.08877,1.00979,0.959201,0.939003,0.93185,0.919862,0.897905,0.86004,0.799702,0.711159,0.588411,0.41463,0.188819
abatement_costs,SEAS,0,0.00297793,0.00487168,0.00748003,0.0100807,0.0109833,0.0115697,0.013862,0.0171397,0.0198209,0.0226193,0.0266844,0.0300253,0.0302713,0.0290188,0.0285645,0.0284164,0.0275685,0.0259184,0.0235948,0.02064,0.0171118,0.0131612,0.00859007,0.00364023
abatement_costs,INDO,0,0.00311111,0.00559891,0.00917684,0.0140211,0.0193374,0.0259887,0.0349385,0.0463122,0.0597578,0.073645,0.0856751,0.0961151,0.106338,0.115429,0.122066,0.127138,0.131798,0.134214,0.131798,0.123771,0.109983,0.0902536,0.0626302,0.0279893
abatement_costs,JAP,0,0.00634811,0.048549,0.061489,0.0717438,0.0807243,0.0926435,0.108559,0.12498,0.138031,0.145488,0.146816,0.145548,0.146199,0.148794,0.15207,0.155394,0.158194,0.1588,0.155045,0.1457,0.130202,0.107683,0.0757801,0.0343991
abatement_costs,OCE,0,0.000538148,0.0101848,0.0282963,0.0410979,0.0459665,0.0457776,0.0465336,0.0511044,0.0612245,0.0729684,0.0807524,0.086038,0.0923033,0.0988457,0.104015,0.107763,0.110112,0.109629,0.10493,0.0959181,0.0828803,0.066216,0.0447765,0.0195902
abatement_costs,RSAS,0,8.42247e-05,0.000132989,0.000185431,0.000238353,0.000278226,0.000325085,0.000392484,0.000469907,0.000544533,0.000615506,0.000685318,0.000751833,0.00081211,0.000865687,0.000912056,0.000944589,0.000955429,0.000934641,0.000876204,0.000783203,0.000660989,0.000516057,0.000340579,0.00014568
abatement_costs,RSAF,0,3.34966e-08,0.000109542,0.000231206,0.0418397,0.0318885,0.0005184,0,0.000175853,0.000188271,0.000241848,0.000397889,0.00059012,0.000697362,0.000771887,0.000928386,0.00113116,0.00128846,0.00137065,0.00137385,0.00129615,0.00114058,0.000919648,0.000622588,0.000270851
area_under_MAC,CAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,MEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,RCAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,BRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,RSAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,NAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,WAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,EAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,SAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,WEU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,CEU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,TUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,UKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,STAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,RUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,INDIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,KOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,SEAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,INDO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,JAP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,OCE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,RSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,RSAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,CAN,0,0.00453973,0.0144432,0.0162547,0.0171088,0.0155701,0.014098,0.0145067,0.0161096,0.0178358,0.0189717,0.0189629,0.0176171,0.0152591,0.0139736,0.015592,0.018534,0.0206958,0.0218046,0.0219621,0.0210168,0.0188512,0.0155051,0.0107642,0.00482376
rel_abatement_costs,USA,0,0.00181376,0.0125308,0.0217006,0.0226574,0.0226189,0.0226743,0.0228464,0.022595,0.0217785,0.0208694,0.0204366,0.0206459,0.0214421,0.0223689,0.0229945,0.0232891,0.0232498,0.0226428,0.0212617,0.0191185,0.0162835,0.0128311,0.00858872,0.00373253
rel_abatement_costs,MEX,0,0.0021323,0.00262448,0.00307868,0.00359619,0.0041014,0.00462618,0.00501228,0.00534489,0.00585758,0.00636886,0.00659834,0.00670293,0.00693979,0.00717381,0.00718948,0.00702496,0.00677179,0.00638601,0.00581519,0.00507819,0.00420952,0.00324014,0.00212151,0.000903634
rel_abatement_costs,RCAM,0,0.000843461,0.00113503,0.00134656,0.00150876,0.00161004,0.00177781,0.00205045,0.00231977,0.00249125,0.00261309,0.00275395,0.00288402,0.00295666,0.00295945,0.0028973,0.00278554,0.00263591,0.00243748,0.00218261,0.00187922,0.00153799,0.00117104,0.000757912,0.000319641
rel_abatement_costs,BRA,0,0.00221593,0.00627694,0.00817749,0.0105284,0.0122679,0.0128239,0.0113002,0.00885508,0.00784389,0.00909304,0.0123408,0.0148367,0.0135166,0.0103437,0.00876896,0.00821016,0.00691252,0.00498639,0.00315638,0.00156935,0.000225307,0,0,0
rel_abatement_costs,RSAM,0,0.00359713,0.00533331,0.0059366,0.00697946,0.00893229,0.010786,0.0109104,0.00986685,0.00921555,0.00968774,0.0113912,0.0126889,0.0119116,0.0104854,0.0103756,0.0109586,0.0110842,0.0107186,0.0100715,0.00911083,0.00778765,0.0061534,0.00412239,0.00179072
rel_abatement_costs,NAF,0,0.000470779,0.000658249,0.000854231,0.00105521,0.00121054,0.00140711,0.00170131,0.0020599,0.00243614,0.00278956,0.00308923,0.00335233,0.00360571,0.00383154,0.00400692,0.00413451,0.00421423,0.00419388,0.00401794,0.00367757,0.00318079,0.00254078,0.00171813,0.000747903
rel_abatement_costs,WAF,0,0.000251632,0.00030812,0.0003061,0.00028634,0.000271955,0.000553354,0.000149358,9.77736e-06,0.00010085,0.000123866,0.000149366,0.000165207,0.000167384,0.000163785,0.000161787,0.000158896,0.000151738,0.000140383,0.000125645,0.000108081,8.82531e-05,6.70244e-05,4.32934e-05,1.81735e-05
rel_abatement_costs,EAF,0,3.79619e-05,4.80406e-05,4.98474e-05,4.63952e-05,3.95064e-05,3.23111e-05,2.51793e-05,2.04381e-05,2.0143e-05,2.1499e-05,2.20193e-05,2.41716e-05,2.9695e-05,3.42082e-05,3.40294e-05,3.14516e-05,2.90412e-05,2.65235e-05,2.33649e-05,1.97528e-05,1.59181e-05,1.19732e-05,7.6732e-06,3.20353e-06
rel_abatement_costs,SAF,0,0.00404669,0.0049202,0.00541389,0.00585915,0.00644071,0.0073314,0.0082603,0.0089708,0.00936884,0.00953464,0.00962096,0.00969186,0.00973938,0.00955124,0.00891776,0.00796726,0.00689959,0.00573843,0.00451469,0.00331654,0.00223237,0.00133567,0.000647955,0.000192434
rel_abatement_costs,WEU,0,0.00253462,0.0056723,0.00607426,0.00656167,0.00710389,0.00803241,0.00929099,0.0103956,0.0109501,0.0111449,0.0113,0.0112714,0.0108988,0.0106018,0.0108174,0.0112308,0.0113903,0.0111984,0.0106407,0.00969025,0.00834147,0.00662744,0.0044672,0.00194642
rel_abatement_costs,CEU,0,0.00254868,0.00387076,0.00467141,0.00551087,0.00600086,0.00652368,0.00729157,0.00802672,0.00845822,0.00881878,0.00943944,0.00987313,0.00957684,0.00918288,0.00953379,0.0102867,0.0108257,0.0110337,0.0108805,0.0102794,0.00916311,0.00751667,0.00521467,0.00232806
rel_abatement_costs,TUR,0,0.00160283,0.00195137,0.00218739,0.00239477,0.00255679,0.00279428,0.00309284,0.00337377,0.00359197,0.00373876,0.00383871,0.0039953,0.00428022,0.00449703,0.00444243,0.00422145,0.00398554,0.0037067,0.00333286,0.00287652,0.00236162,0.00180358,0.00117204,0.000495754
rel_abatement_costs,UKR,0,0.00216969,0.0029059,0.00395882,0.00515271,0.00581575,0.00639405,0.00738026,0.00851187,0.00935292,0.00995857,0.0106072,0.0112684,0.0118037,0.0123306,0.0130243,0.0137914,0.0144477,0.0147978,0.0146324,0.0138466,0.012387,0.0102145,0.00712401,0.00320714
rel_abatement_costs,STAN,0,0.00108587,0.00162631,0.00209931,0.00244281,0.00256775,0.00272666,0.00305344,0.00333489,0.00337187,0.00350811,0.00414159,0.00481906,0.00495207,0.00475168,0.00459944,0.00447353,0.00426489,0.00396038,0.00357282,0.00310571,0.00256471,0.00196498,0.00128284,0.000545348
rel_abatement_costs,RUS,0,0.00491873,0.00679509,0.00847409,0.00982687,0.0104174,0.0107806,0.011098,0.0116704,0.0128893,0.0139842,0.0140238,0.0136626,0.0138427,0.0141345,0.0138663,0.0132074,0.0124852,0.0116215,0.0104799,0.00908456,0.00749378,0.00574349,0.00374928,0.00159668
rel_abatement_costs,ME,0,0.00228757,0.00280987,0.00331402,0.00376099,0.00393936,0.00404859,0.00413744,0.00416728,0.00414185,0.00403948,0.00386436,0.0037253,0.0036986,0.00368482,0.00358842,0.00341932,0.00320328,0.00293193,0.00259939,0.00221727,0.00179909,0.00135846,0.000873239,0.000366381
rel_abatement_costs,INDIA,0,0.000312053,0.000463729,0.000629836,0.000823468,0.00102564,0.00127735,0.00158823,0.00194235,0.00232989,0.0027156,0.00306256,0.00339753,0.00375408,0.00405946,0.00422846,0.00430583,0.00435884,0.00433482,0.00415743,0.0038145,0.00331404,0.00266367,0.00181072,0.000794331
rel_abatement_costs,KOR,0,0.00663255,0.0104439,0.0119499,0.0130621,0.0135671,0.0141957,0.0150054,0.0157776,0.0164521,0.0168702,0.0168944,0.0167529,0.0167847,0.0170251,0.0174062,0.017819,0.0181466,0.0181987,0.0177315,0.0166197,0.014792,0.0121861,0.00850155,0.00382507
rel_abatement_costs,CHN,0,0.00576392,0.00818398,0.0101158,0.0116304,0.0126065,0.0137806,0.0153097,0.0168925,0.0182229,0.0188636,0.0184378,0.0174206,0.0165966,0.016236,0.0163911,0.0167991,0.0171492,0.0172962,0.017061,0.0162827,0.0148188,0.0125075,0.00895761,0.00413104
rel_abatement_costs,SEAS,0,0.000797829,0.00108708,0.00143637,0.0017046,0.00166174,0.00158611,0.00173993,0.00198704,0.00213926,0.00229221,0.00256144,0.00274979,0.00266012,0.00245866,0.00234227,0.00225809,0.00212252,0.00193765,0.00172058,0.00147395,0.00120037,0.000909525,0.000586591,0.000246342
rel_abatement_costs,INDO,0,0.00128825,0.00178345,0.00234466,0.00297499,0.00350682,0.00412392,0.00494831,0.00595964,0.00710291,0.00820586,0.00906544,0.00974834,0.0104072,0.0109772,0.0113557,0.0115957,0.0117683,0.0117396,0.011328,0.0104816,0.0091948,0.00746297,0.00513256,0.00227774
rel_abatement_costs,JAP,0,0.00137203,0.00981771,0.0116659,0.0128538,0.0137702,0.0151318,0.0170373,0.0189377,0.0203279,0.0209923,0.0209324,0.020623,0.0206512,0.0210236,0.0215716,0.0221634,0.0226692,0.0228451,0.0223817,0.021095,0.0188959,0.0156554,0.0110287,0.00500861
rel_abatement_costs,OCE,0,0.000396832,0.00654718,0.0159406,0.0204456,0.0203886,0.0182892,0.0169047,0.0169718,0.0186506,0.0205393,0.0212181,0.021288,0.0216619,0.0221605,0.0224215,0.0223898,0.0220432,0.0212004,0.0197085,0.0175798,0.0148742,0.0116743,0.00778163,0.00336653
rel_abatement_costs,RSAS,0,4.90022e-05,6.35963e-05,7.61428e-05,8.61921e-05,8.97821e-05,9.45973e-05,0.00010391,0.000113818,0.000121055,0.000125968,0.000129534,0.000131707,0.000132274,0.000131186,0.000128505,0.000123958,0.000117326,0.000108279,9.67494e-05,8.31255e-05,6.78778e-05,5.15801e-05,3.33257e-05,1.40286e-05
rel_abatement_costs,RSAF,0,5.57337e-08,0.000150295,0.000271705,0.0426705,0.0279031,0.000384833,0,9.31599e-05,8.43751e-05,9.20201e-05,0.000129198,0.000164755,0.000168745,0.000162761,0.000171439,0.000184797,0.000188898,0.00018352,0.00017112,0.000152338,0.000127842,9.9212e-05,6.52043e-05,2.77495e-05
carbonprice,CAN,0,0.179941,0.380412,0.410681,0.443817,0.464246,0.485335,0.508904,0.53375,0.562334,0.592418,0.621597,0.649425,0.675503,0.697888,0.714626,0.725928,0.730912,0.723911,0.699436,0.656365,0.59406,0.510461,0.39354,0.227583
carbonprice,USA,0,0.101054,0.386618,0.58295,0.620014,0.635164,0.650715,0.670884,0.691052,0.711268,0.729109,0.742562,0.752222,0.75895,0.762345,0.761794,0.756159,0.743589,0.719958,0.681712,0.628259,0.559251,0.473359,0.35994,0.205573
carbonprice,MEX,0,0.103003,0.119756,0.137766,0.157583,0.174513,0.194495,0.2192,0.246418,0.274983,0.304086,0.333192,0.362029,0.390175,0.416584,0.440536,0.462084,0.480449,0.490345,0.486033,0.465812,0.428857,0.373612,0.29039,0.168444
carbonprice,RCAM,0,0.0570026,0.0682018,0.0778472,0.0869005,0.0931897,0.0997426,0.106997,0.113874,0.120065,0.125315,0.129441,0.132332,0.133928,0.134244,0.13336,0.131166,0.127481,0.121768,0.113643,0.103184,0.090481,0.0755538,0.0565773,0.0318369
carbonprice,BRA,0,0.0480089,0.0945912,0.106595,0.118744,0.128218,0.139626,0.154179,0.170065,0.186139,0.202187,0.21837,0.235006,0.252591,0.270344,0.286993,0.303179,0.319792,0.333224,0.338131,0.332076,0.313497,2.82824e-10,1.51409e-10,3.11454e-10
carbonprice,RSAM,0,0.077092,0.102393,0.11748,0.133248,0.14561,0.159598,0.176704,0.195178,0.214029,0.232475,0.250021,0.267012,0.2839,0.299736,0.313317,0.324415,0.332603,0.334703,0.32745,0.31014,0.282538,0.243944,0.188209,0.108575
carbonprice,NAF,0,0.0429446,0.0548371,0.0673004,0.0803568,0.0915325,0.103981,0.118847,0.135273,0.15288,0.170737,0.187965,0.204496,0.220243,0.234624,0.247232,0.258284,0.267577,0.272203,0.268976,0.257007,0.235916,0.204924,0.158971,0.0917896
carbonprice,WAF,0,0.0060114,0.00712353,0.00795547,0.00866535,0.00912007,0.0167009,0.00934872,0.00221237,0.0120436,0.012929,0.0138252,0.0146821,0.0154588,0.0161498,0.0167246,0.017059,0.0170317,0.0165714,0.0156594,0.0143383,0.0126429,0.0105971,0.00795636,0.00447511
carbonprice,EAF,0,0.00380702,0.0043553,0.00474601,0.00509211,0.0053217,0.00560976,0.00597494,0.00637285,0.00679954,0.00723703,0.00766557,0.00806216,0.00841301,0.00872662,0.00899143,0.00913222,0.00908043,0.00880303,0.00829415,0.00757633,0.00666738,0.00557984,0.0041845,0.00235288
carbonprice,SAF,0,0.0816253,0.0974074,0.113323,0.12974,0.142763,0.15691,0.173193,0.190126,0.207399,0.224649,0.241531,0.257733,0.272755,0.285927,0.296992,0.30684,0.315934,0.321056,0.318111,0.305515,0.282289,0.24689,0.192887,0.112241
carbonprice,WEU,0,0.183992,0.322893,0.353525,0.38583,0.408235,0.433439,0.463912,0.496202,0.529876,0.562132,0.59035,0.615146,0.63761,0.65698,0.672588,0.684087,0.689904,0.684491,0.662175,0.621577,0.56207,0.481889,0.370199,0.212656
carbonprice,CEU,0,0.131736,0.183025,0.214564,0.24527,0.266875,0.288536,0.313491,0.340752,0.371052,0.401672,0.429345,0.453935,0.475962,0.494732,0.509732,0.522176,0.532734,0.536758,0.527907,0.503951,0.463547,0.403983,0.31512,0.183416
carbonprice,TUR,0,0.102625,0.119639,0.135281,0.150577,0.161421,0.173174,0.186816,0.200639,0.214212,0.227042,0.238713,0.249031,0.257845,0.26505,0.270706,0.274684,0.276463,0.273803,0.264432,0.247786,0.223642,0.191509,0.146637,0.0839957
carbonprice,UKR,0,0.0687554,0.0878207,0.108855,0.131361,0.150638,0.171856,0.197187,0.225733,0.257282,0.28908,0.318213,0.345177,0.370778,0.393772,0.412975,0.430049,0.446446,0.457466,0.456819,0.44217,0.412015,0.363422,0.286493,0.168631
carbonprice,STAN,0,0.0520984,0.0720604,0.0932059,0.113685,0.127982,0.139811,0.150658,0.161221,0.172934,0.184287,0.193485,0.200954,0.207388,0.212299,0.215165,0.216362,0.216166,0.21292,0.204756,0.191233,0.172181,0.147057,0.112489,0.064434
carbonprice,RUS,0,0.150378,0.188638,0.228507,0.26596,0.289143,0.310013,0.334588,0.36155,0.39045,0.417614,0.439764,0.457791,0.473032,0.484878,0.492988,0.498362,0.501501,0.498344,0.483982,0.456753,0.415666,0.358759,0.27699,0.160147
carbonprice,ME,0,0.086629,0.0999532,0.113611,0.125941,0.132029,0.136611,0.141076,0.145025,0.148932,0.152691,0.156117,0.159081,0.161515,0.163533,0.16505,0.164882,0.161965,0.1557,0.145875,0.13274,0.116499,0.097233,0.0727588,0.0409153
carbonprice,INDIA,0,0.0240119,0.0319646,0.0405792,0.0498993,0.0584111,0.0677765,0.0784988,0.0899645,0.101927,0.114014,0.125883,0.13748,0.148715,0.159131,0.168416,0.177029,0.185172,0.190725,0.19104,0.185122,0.172368,0.151834,0.119193,0.0696539
carbonprice,KOR,0,0.206467,0.286654,0.329548,0.370983,0.401067,0.432809,0.468737,0.504395,0.538413,0.570319,0.599951,0.626827,0.650042,0.66747,0.67799,0.684935,0.691926,0.69358,0.681534,0.652271,0.603281,0.530083,0.41695,0.244896
carbonprice,CHN,0,0.166134,0.220657,0.270855,0.318449,0.355635,0.391259,0.425566,0.456794,0.48643,0.51356,0.536792,0.556759,0.574181,0.587123,0.59386,0.598036,0.604659,0.60965,0.604851,0.586352,0.551037,0.492687,0.394797,0.23594
carbonprice,SEAS,0,0.039789,0.0474389,0.0545928,0.0616153,0.0669209,0.0724721,0.078691,0.0848282,0.0905826,0.0956087,0.0995956,0.102475,0.10423,0.104768,0.10411,0.102423,0.0997838,0.0956783,0.0896496,0.0817045,0.0718957,0.0602126,0.0452094,0.025466
carbonprice,INDO,0,0.0396953,0.0549835,0.0722387,0.0915258,0.109908,0.130164,0.153032,0.17725,0.201878,0.226218,0.249739,0.272491,0.294398,0.31427,0.331237,0.346834,0.362473,0.374207,0.376458,0.366947,0.344149,0.305485,0.241965,0.142655
carbonprice,JAP,0,0.0893996,0.340474,0.395585,0.435684,0.465499,0.499496,0.540216,0.582752,0.626012,0.667507,0.704871,0.739156,0.77174,0.800282,0.822773,0.842583,0.863436,0.877878,0.874511,0.847641,0.793678,0.704899,0.561327,0.333314
carbonprice,OCE,0,0.0349213,0.228194,0.362263,0.394733,0.419025,0.44642,0.477502,0.509482,0.542328,0.573963,0.60261,0.627663,0.648665,0.665635,0.679058,0.688003,0.690155,0.680392,0.654268,0.610916,0.549916,0.47025,0.360233,0.206722
carbonprice,RSAS,0,0.00810511,0.00949428,0.0105488,0.011408,0.0118437,0.0122899,0.012826,0.0133618,0.0138874,0.0143704,0.0147759,0.0150801,0.0152766,0.0153994,0.0154659,0.0153864,0.0150736,0.0144691,0.0135473,0.0123263,0.0108218,0.00904319,0.00677421,0.00381114
carbonprice,RSAF,0,4.17863e-05,0.00803261,0.00841878,0.213522,0.197028,0.0175141,5.23431e-17,0.0119973,0.0133471,0.0148252,0.0163805,0.0179334,0.0194232,0.0208592,0.0221936,0.023174,0.0235629,0.0232454,0.0221985,0.020493,0.0181881,0.0153244,0.0115549,0.00652234
global_rel_abatement_costs,Global,0,0.00302552,0.00645999,0.00860698,0.00961317,0.00990568,0.0101791,0.0106768,0.011085,0.0113478,0.0114332,0.0113337,0.0111049,0.0108182,0.0105996,0.0105752,0.0106013,0.0104809,0.010137,0.00952371,0.00861594,0.00740661,0.0059193,0.00402543,0.00177409
capital_stock,CAN,3.0341,3.89659,4.72644,5.56942,6.4359,7.32039,8.21217,9.10164,9.99418,10.9055,11.8389,12.7854,13.7373,14.687,15.6176,16.5042,17.3447,18.155,18.9393,19.6888,20.3991,21.0709,21.707,22.3079,22.8686
capital_stock,USA,33.8399,43.7083,53.4754,63.0726,72.5233,81.6747,90.4558,98.8998,107.102,115.167,123.089,130.772,138.161,145.254,152.054,158.559,164.829,170.951,176.927,182.693,188.203,193.446,198.427,203.127,207.484
capital_stock,MEX,3.69502,4.95027,6.26532,7.65257,9.10995,10.6244,12.1929,13.8205,15.5058,17.2389,19.0054,20.7903,22.5827,24.3734,26.1492,27.8977,29.6236,31.3406,33.0368,34.6787,36.2416,37.7122,39.0877,40.3492,41.4742
capital_stock,RCAM,1.09444,1.96114,2.84224,3.73549,4.63966,5.55418,6.47784,7.40817,8.34323,9.28163,10.2213,11.1597,12.0946,13.0249,13.9517,14.8781,15.8083,16.7444,17.6753,18.5803,19.4436,20.2565,21.0179,21.7116,22.3275
capital_stock,BRA,5.50615,7.26696,9.07314,10.9018,12.7269,14.5337,16.3227,18.1043,19.8698,21.5864,23.2263,24.7728,26.2235,27.5931,28.8908,30.1113,31.2622,32.3667,33.4317,34.4454,35.3978,36.2831,37.0959,37.8288,38.4652
capital_stock,RSAM,6.07902,8.03789,10.1412,12.3878,14.7568,17.2122,19.7389,22.344,25.0265,27.7653,30.5272,33.2771,36.0057,38.7304,41.4556,44.1655,46.862,49.5612,52.2411,54.8469,57.3384,59.6946,61.9128,63.9609,65.8055
capital_stock,NAF,2.71482,3.8676,5.21499,6.73969,8.41334,10.2032,12.0928,14.0792,16.1571,18.3129,20.5109,22.7027,24.8592,26.9678,29.0156,30.9907,32.9025,34.7725,36.5932,38.333,39.9689,41.4899,42.8964,44.1786,45.2965
capital_stock,WAF,1.73629,2.8392,4.13735,5.60236,7.22944,9.03667,11.0512,13.309,15.8411,18.6766,21.8471,25.382,29.2953,33.5895,38.2726,43.3448,48.7784,54.5021,60.3664,66.173,71.7761,77.0853,82.0603,86.6013,90.6096
capital_stock,EAF,0.936153,1.40017,1.9375,2.53257,3.18618,3.91269,4.72372,5.62705,6.63338,7.75621,9.00791,10.3982,11.9301,13.6037,15.4283,17.4149,19.5556,21.8181,24.1402,26.4425,28.6666,30.7757,32.7534,34.5591,36.1536
capital_stock,SAF,1.59382,2.00583,2.46558,2.9625,3.485,4.02115,4.56334,5.10777,5.65003,6.18425,6.70358,7.20082,7.67064,8.1087,8.50988,8.86998,9.19332,9.49014,9.76544,10.0188,10.2498,10.4591,10.6488,10.8191,10.9616
capital_stock,WEU,28.4402,36.6219,44.3888,52.0213,59.5989,67.1152,74.5415,81.8744,89.1433,96.386,103.556,110.544,117.3,123.836,130.132,136.142,141.899,147.481,152.891,158.054,162.921,167.475,171.717,175.643,179.164
capital_stock,CEU,4.19948,5.8856,7.58603,9.2933,10.9714,12.5774,14.0901,15.5131,16.8621,18.1536,19.3763,20.4975,21.5037,22.4029,23.2068,23.9263,24.5757,25.1694,25.7163,26.2182,26.6773,27.0975,27.484,27.8434,28.1653
capital_stock,TUR,2.08228,3.07166,4.08637,5.11857,6.15898,7.19633,8.22224,9.23045,10.2152,11.1702,12.0881,12.9605,13.7833,14.5557,15.2806,15.9636,16.6136,17.2393,17.8408,18.4113,18.9457,19.4417,19.9021,20.3198,20.6869
capital_stock,UKR,1.21891,1.58674,1.98966,2.42601,2.88691,3.35961,3.83979,4.33071,4.83649,5.35838,5.88445,6.39383,6.87572,7.32843,7.74905,8.13301,8.48369,8.81044,9.11747,9.40387,9.6696,9.91609,10.1453,10.3585,10.554
capital_stock,STAN,0.736415,1.26795,1.8928,2.60016,3.3583,4.1211,4.85131,5.52598,6.14718,6.7327,7.28494,7.79214,8.25092,8.66685,9.04439,9.38582,9.69658,9.98435,10.2526,10.5009,10.729,10.9375,11.1281,11.3003,11.4517
capital_stock,RUS,4.64384,6.87579,9.19697,11.6141,14.0452,16.3602,18.5085,20.5188,22.4343,24.2845,26.0453,27.6584,29.0998,30.3778,31.4995,32.47,33.3106,34.0534,34.7194,35.3179,35.8569,36.3443,36.7897,37.1934,37.5565
capital_stock,ME,7.69435,10.2819,13.2997,16.8001,20.7187,24.9113,29.2573,33.6843,38.182,42.7837,47.5275,52.4491,57.5888,62.9953,68.7357,74.8769,81.4148,88.2661,95.2594,102.173,108.841,115.16,121.076,126.468,131.267
capital_stock,INDIA,12.6428,18.187,24.9958,32.9973,42.0741,52.096,62.9266,74.4276,86.4409,98.7702,111.17,123.376,135.198,146.51,157.187,167.129,176.414,185.239,193.653,201.574,208.943,215.748,222.031,227.731,232.727
capital_stock,KOR,4.75644,5.85087,7.02864,8.2419,9.44118,10.5849,11.6445,12.6035,13.452,14.1849,14.8035,15.3145,15.7264,16.047,16.2818,16.4355,16.5183,16.5449,16.5303,16.4883,16.43,16.3643,16.301,16.2463,16.1997
capital_stock,CHN,55.0009,73.8496,96.1114,119.828,143.583,166.449,187.508,205.916,221.359,233.925,243.719,250.808,255.37,257.68,258.047,256.793,254.19,250.483,245.975,241.016,235.884,230.774,225.869,221.346,217.256
capital_stock,SEAS,7.1217,8.99873,11.1654,13.5468,16.0851,18.7423,21.4805,24.2768,27.112,29.9603,32.7867,35.5488,38.2173,40.7769,43.2166,45.5317,47.7412,49.8772,51.939,53.8978,55.7325,57.4341,59.0124,60.4383,61.6851
capital_stock,INDO,3.03207,4.53621,6.37824,8.53646,10.971,13.6307,16.4576,19.392,22.3759,25.3392,28.2155,30.9491,33.51,35.8868,38.0629,40.0234,41.7928,43.4224,44.9374,46.3373,47.6236,48.804,49.893,50.8933,51.7835
capital_stock,JAP,11.406,13.2551,14.9966,16.6795,18.3052,19.8605,21.3382,22.7399,24.0606,25.2862,26.3961,27.3682,28.1964,28.887,29.4435,29.8681,30.1763,30.3941,30.5447,30.6483,30.7195,30.7734,30.8225,30.8885,30.9647
